Репликација (индекс);Путник;Авионски лет;Полазиште;Одредиште;Локално време захтева (ISO 8601);Време захтева (s од поноћи);Сат од поноћи
0;SYN2-132-A:P0001;SYN2-132-A;LYBE;JUG;2026-07-31T22:52:22.449070+02:00;82342,44907025978;22
0;SYN2-134-A:P0001;SYN2-134-A;LYBE;DOR;2026-07-31T22:55:04.047382+02:00;82504,04738233962;22
0;SYN2-135-A:P0001;SYN2-135-A;LYBE;BW;2026-07-31T23:00:27.474587+02:00;82827,47458733906;23
0;SYN2-139-A:P0001;SYN2-139-A;LYBE;BW;2026-07-31T23:22:19.300497+02:00;84139,30049713698;23
0;SYN2-142-A:P0002;SYN2-142-A;LYBE;BW;2026-07-31T23:22:46.636908+02:00;84166,63690835034;23
0;SYN2-137-A:P0001;SYN2-137-A;LYBE;JUG;2026-07-31T23:25:13.620567+02:00;84313,62056683555;23
0;SYN2-145-A:P0001;SYN2-145-A;LYBE;JUG;2026-07-31T23:33:03.652768+02:00;84783,65276820802;23
0;SYN2-142-A:P0001;SYN2-142-A;LYBE;LYBV;2026-07-31T23:38:30.653275+02:00;85110,65327470153;23
0;SYN2-188-A:P0002;SYN2-188-A;LYBE;LYBV;2026-07-31T23:41:22.686812+02:00;85282,6868122836;23
0;SYN2-147-A:P0001;SYN2-147-A;LYBE;JUG;2026-07-31T23:43:29.043332+02:00;85409,0433316314;23
0;SYN2-188-A:P0003;SYN2-188-A;LYBE;JUG;2026-07-31T23:45:56.250781+02:00;85556,25078146881;23
0;SYN2-188-A:P0001;SYN2-188-A;LYBE;BW;2026-07-31T23:46:21.870838+02:00;85581,8708378132;23
0;SYN2-148-A:P0001;SYN2-148-A;LYBE;BW;2026-07-31T23:47:22.470192+02:00;85642,47019152266;23
0;SYN2-152-A:P0002;SYN2-152-A;LYBE;LYBV;2026-08-01T00:04:06.432725+02:00;86646,43272483784;24
0;SYN2-152-A:P0003;SYN2-152-A;LYBE;LYBV;2026-08-01T00:09:33.539535+02:00;86973,53953508406;24
0;SYN2-151-A:P0001;SYN2-151-A;LYBE;JUG;2026-08-01T00:09:58.123247+02:00;86998,12324706969;24
0;SYN2-152-A:P0001;SYN2-152-A;LYBE;BW;2026-08-01T00:18:23.269450+02:00;87503,26945012911;24
1;SYN2-193-D:P0001;SYN2-193-D;BW;LYBE;2026-07-30T21:36:50.314209+02:00;-8589,685791410968;-3
1;SYN2-197-D:P0002;SYN2-197-D;LYBV;LYBE;2026-07-30T21:58:09.906247+02:00;-7310,093753386209;-3
1;SYN2-197-D:P0001;SYN2-197-D;JUG;LYBE;2026-07-30T22:51:10.785236+02:00;-4129,214763538449;-2
1;SYN2-001-A:P0002;SYN2-001-A;LYBE;BW;2026-07-31T00:49:03.008825+02:00;2943,008824710608;0
1;SYN2-001-A:P0001;SYN2-001-A;LYBE;DOR;2026-07-31T01:07:54.571455+02:00;4074,571455082855;1
1;SYN2-002-A:P0001;SYN2-002-A;LYBE;BW;2026-07-31T01:35:55.868405+02:00;5755,868405199968;1
1;SYN2-003-A:P0001;SYN2-003-A;LYBE;LYBV;2026-07-31T01:42:50.032261+02:00;6170,032260558674;1
1;SYN2-345-D:P0002;SYN2-345-D;BW;LYBE;2026-07-31T01:51:33.337270+02:00;6693,337270162404;1
1;SYN2-003-A:P0002;SYN2-003-A;LYBE;DOR;2026-07-31T01:55:12.337313+02:00;6912,3373125306525;1
1;SYN2-199-D:P0001;SYN2-199-D;DOR;LYBE;2026-07-31T02:02:24.532564+02:00;7344,532563914503;2
1;SYN2-005-A:P0001;SYN2-005-A;LYBE;JUG;2026-07-31T02:07:37.844500+02:00;7657,8445003874795;2
1;SYN2-344-D:P0001;SYN2-344-D;DOR;LYBE;2026-07-31T02:15:42.551607+02:00;8142,551607459009;2
1;SYN2-345-D:P0001;SYN2-345-D;DOR;LYBE;2026-07-31T02:15:54.768294+02:00;8154,768293796771;2
1;SYN2-198-D:P0001;SYN2-198-D;JUG;LYBE;2026-07-31T02:17:44.387477+02:00;8264,387477197839;2
1;SYN2-006-A:P0001;SYN2-006-A;LYBE;BW;2026-07-31T02:22:02.080607+02:00;8522,0806069149;2
1;SYN2-198-D:P0002;SYN2-198-D;LYBV;LYBE;2026-07-31T02:30:38.022309+02:00;9038,022309284668;2
1;SYN2-005-A:P0002;SYN2-005-A;LYBE;BW;2026-07-31T02:31:05.005923+02:00;9065,005922843404;2
1;SYN2-207-D:P0002;SYN2-207-D;LYBV;LYBE;2026-07-31T02:39:42.420208+02:00;9582,420207753525;2
1;SYN2-348-D:P0001;SYN2-348-D;DOR;LYBE;2026-07-31T02:49:26.833371+02:00;10166,833371314906;2
1;SYN2-200-D:P0001;SYN2-200-D;DOR;LYBE;2026-07-31T02:52:20.596444+02:00;10340,59644394764;2
1;SYN2-210-D:P0001;SYN2-210-D;BW;LYBE;2026-07-31T02:53:48.243822+02:00;10428,243821746415;2
1;SYN2-202-D:P0002;SYN2-202-D;EXPO;LYBE;2026-07-31T02:58:34.555242+02:00;10714,555242255907;2
1;SYN2-199-D:P0002;SYN2-199-D;DOR;LYBE;2026-07-31T03:02:40.216887+02:00;10960,21688734553;3
1;SYN2-218-D:P0001;SYN2-218-D;JUG;LYBE;2026-07-31T03:09:32.362581+02:00;11372,362580784695;3
1;SYN2-204-D:P0001;SYN2-204-D;DOR;LYBE;2026-07-31T03:13:34.437022+02:00;11614,437021647565;3
1;SYN2-210-D:P0002;SYN2-210-D;LYBV;LYBE;2026-07-31T03:13:40.437448+02:00;11620,437447901018;3
1;SYN2-202-D:P0003;SYN2-202-D;JUG;LYBE;2026-07-31T03:19:10.390967+02:00;11950,390967231511;3
1;SYN2-202-D:P0001;SYN2-202-D;BW;LYBE;2026-07-31T03:20:21.914257+02:00;12021,914256800188;3
1;SYN2-207-D:P0001;SYN2-207-D;LYBV;LYBE;2026-07-31T03:22:17.121267+02:00;12137,121267183806;3
1;SYN2-203-D:P0001;SYN2-203-D;JUG;LYBE;2026-07-31T03:24:28.289391+02:00;12268,289390718215;3
1;SYN2-220-D:P0001;SYN2-220-D;DOR;LYBE;2026-07-31T03:25:05.544667+02:00;12305,544666783264;3
1;SYN2-221-D:P0002;SYN2-221-D;LYBV;LYBE;2026-07-31T03:28:27.223341+02:00;12507,223340565497;3
1;SYN2-221-D:P0001;SYN2-221-D;JUG;LYBE;2026-07-31T03:34:17.994485+02:00;12857,994484698012;3
1;SYN2-226-D:P0001;SYN2-226-D;BW;LYBE;2026-07-31T03:40:38.362356+02:00;13238,36235604608;3
1;SYN2-220-D:P0002;SYN2-220-D;LYBV;LYBE;2026-07-31T03:44:34.605790+02:00;13474,605790190613;3
1;SYN2-228-D:P0001;SYN2-228-D;BW;LYBE;2026-07-31T03:47:06.884152+02:00;13626,884152173992;3
1;SYN2-225-D:P0001;SYN2-225-D;LYBV;LYBE;2026-07-31T03:51:59.981923+02:00;13919,981922747751;3
1;SYN2-209-D:P0001;SYN2-209-D;BW;LYBE;2026-07-31T03:53:44.337826+02:00;14024,337826389452;3
1;SYN2-224-D:P0001;SYN2-224-D;DOR;LYBE;2026-07-31T04:01:23.021400+02:00;14483,021399658415;4
1;SYN2-206-D:P0001;SYN2-206-D;LYBV;LYBE;2026-07-31T04:09:21.405700+02:00;14961,405699926736;4
1;SYN2-224-D:P0002;SYN2-224-D;LYBV;LYBE;2026-07-31T04:11:34.870005+02:00;15094,870004625744;4
1;SYN2-212-D:P0001;SYN2-212-D;LYBV;LYBE;2026-07-31T04:14:29.987755+02:00;15269,98775525183;4
1;SYN2-219-D:P0001;SYN2-219-D;JUG;LYBE;2026-07-31T04:15:50.759904+02:00;15350,759903847029;4
1;SYN2-232-D:P0001;SYN2-232-D;BW;LYBE;2026-07-31T04:17:30.931122+02:00;15450,931122238002;4
1;SYN2-349-D:P0001;SYN2-349-D;BW;LYBE;2026-07-31T04:23:46.654860+02:00;15826,654859741007;4
1;SYN2-232-D:P0002;SYN2-232-D;BW;LYBE;2026-07-31T04:25:51.502007+02:00;15951,502006898609;4
1;SYN2-229-D:P0001;SYN2-229-D;BW;LYBE;2026-07-31T04:26:12.345691+02:00;15972,345690605773;4
1;SYN2-231-D:P0001;SYN2-231-D;BW;LYBE;2026-07-31T05:06:10.993335+02:00;18370,99333536592;5
1;SYN2-008-A:P0001;SYN2-008-A;LYBE;LYBV;2026-07-31T05:23:51.544547+02:00;19431,54454650155;5
1;SYN2-236-D:P0002;SYN2-236-D;BW;LYBE;2026-07-31T05:29:42.799111+02:00;19782,79911142926;5
1;SYN2-156-A:P0001;SYN2-156-A;LYBE;LYBV;2026-07-31T05:40:17.213127+02:00;20417,213126561765;5
1;SYN2-012-A:P0001;SYN2-012-A;LYBE;BW;2026-07-31T05:48:22.072849+02:00;20902,072848999345;5
1;SYN2-010-A:P0001;SYN2-010-A;LYBE;BW;2026-07-31T05:50:02.348912+02:00;21002,348912225567;5
1;SYN2-012-A:P0002;SYN2-012-A;LYBE;DOR;2026-07-31T05:52:16.741453+02:00;21136,741452542094;5
1;SYN2-241-D:P0001;SYN2-241-D;JUG;LYBE;2026-07-31T05:55:20.631269+02:00;21320,631268992245;5
1;SYN2-236-D:P0001;SYN2-236-D;JUG;LYBE;2026-07-31T06:01:50.590118+02:00;21710,590117559954;6
1;SYN2-353-D:P0001;SYN2-353-D;BW;LYBE;2026-07-31T06:33:14.117520+02:00;23594,117520299464;6
1;SYN2-238-D:P0001;SYN2-238-D;BW;LYBE;2026-07-31T06:33:24.151459+02:00;23604,151459232893;6
1;SYN2-020-A:P0001;SYN2-020-A;LYBE;BW;2026-07-31T06:33:48.755051+02:00;23628,75505051638;6
1;SYN2-245-D:P0002;SYN2-245-D;BW;LYBE;2026-07-31T07:07:13.206099+02:00;25633,206098884217;7
1;SYN2-244-D:P0001;SYN2-244-D;LYBV;LYBE;2026-07-31T07:20:28.639534+02:00;26428,639534150047;7
1;SYN2-245-D:P0001;SYN2-245-D;DOR;LYBE;2026-07-31T07:22:37.110206+02:00;26557,110206249403;7
1;SYN2-244-D:P0002;SYN2-244-D;BW;LYBE;2026-07-31T07:35:24.995221+02:00;27324,995221116224;7
1;SYN2-243-D:P0001;SYN2-243-D;BW;LYBE;2026-07-31T07:37:48.985654+02:00;27468,985653772204;7
1;SYN2-247-D:P0001;SYN2-247-D;JUG;LYBE;2026-07-31T08:11:46.335019+02:00;29506,335018842095;8
1;SYN2-255-D:P0001;SYN2-255-D;DOR;LYBE;2026-07-31T08:28:42.154595+02:00;30522,154594672364;8
1;SYN2-157-A:P0003;SYN2-157-A;LYBE;LYBV;2026-07-31T08:52:52.000506+02:00;31972,000505572963;8
1;SYN2-023-A:P0001;SYN2-023-A;LYBE;LYBV;2026-07-31T08:53:51.031067+02:00;32031,03106731104;8
1;SYN2-255-D:P0003;SYN2-255-D;EXPO;LYBE;2026-07-31T08:56:50.148298+02:00;32210,148297975;8
1;SYN2-024-A:P0001;SYN2-024-A;LYBE;BW;2026-07-31T08:56:56.902989+02:00;32216,90298943206;8
1;SYN2-025-A:P0001;SYN2-025-A;LYBE;JUG;2026-07-31T08:59:34.982824+02:00;32374,98282377517;8
1;SYN2-157-A:P0002;SYN2-157-A;LYBE;BW;2026-07-31T09:02:26.581703+02:00;32546,581703424687;9
1;SYN2-267-D:P0001;SYN2-267-D;DOR;LYBE;2026-07-31T09:11:28.777023+02:00;33088,777022947965;9
1;SYN2-265-D:P0001;SYN2-265-D;DOR;LYBE;2026-07-31T09:15:10.119196+02:00;33310,11919589054;9
1;SYN2-157-A:P0001;SYN2-157-A;LYBE;BW;2026-07-31T09:15:54.506237+02:00;33354,50623716579;9
1;SYN2-264-D:P0001;SYN2-264-D;BW;LYBE;2026-07-31T09:17:21.213193+02:00;33441,21319267613;9
1;SYN2-026-A:P0001;SYN2-026-A;LYBE;DOR;2026-07-31T09:17:42.152074+02:00;33462,15207426216;9
1;SYN2-027-A:P0002;SYN2-027-A;LYBE;LYBV;2026-07-31T09:28:09.155943+02:00;34089,15594322345;9
1;SYN2-265-D:P0002;SYN2-265-D;BW;LYBE;2026-07-31T09:28:20.706961+02:00;34100,70696096062;9
1;SYN2-262-D:P0001;SYN2-262-D;BW;LYBE;2026-07-31T09:40:32.022752+02:00;34832,022751683435;9
1;SYN2-027-A:P0001;SYN2-027-A;LYBE;DOR;2026-07-31T09:44:45.198062+02:00;35085,19806199504;9
1;SYN2-258-D:P0001;SYN2-258-D;DOR;LYBE;2026-07-31T09:52:03.817763+02:00;35523,817762518636;9
1;SYN2-262-D:P0002;SYN2-262-D;DOR;LYBE;2026-07-31T10:00:05.650310+02:00;36005,6503103007;10
1;SYN2-255-D:P0002;SYN2-255-D;JUG;LYBE;2026-07-31T10:13:15.914014+02:00;36795,9140135983;10
1;SYN2-275-D:P0001;SYN2-275-D;LYBV;LYBE;2026-07-31T10:20:07.248098+02:00;37207,24809753941;10
1;SYN2-274-D:P0001;SYN2-274-D;DOR;LYBE;2026-07-31T10:20:10.335388+02:00;37210,3353883367;10
1;SYN2-285-D:P0001;SYN2-285-D;BW;LYBE;2026-07-31T10:26:57.271182+02:00;37617,27118187957;10
1;SYN2-270-D:P0001;SYN2-270-D;LYBV;LYBE;2026-07-31T10:36:30.252155+02:00;38190,25215530609;10
1;SYN2-276-D:P0001;SYN2-276-D;LYBV;LYBE;2026-07-31T10:49:29.375029+02:00;38969,37502864837;10
1;SYN2-159-A:P0001;SYN2-159-A;LYBE;BW;2026-07-31T10:51:53.208319+02:00;39113,20831860505;10
1;SYN2-272-D:P0001;SYN2-272-D;EXPO;LYBE;2026-07-31T10:53:36.598592+02:00;39216,59859156666;10
1;SYN2-031-A:P0005;SYN2-031-A;LYBE;BW;2026-07-31T10:55:04.414887+02:00;39304,4148873833;10
1;SYN2-031-A:P0004;SYN2-031-A;LYBE;JUG;2026-07-31T10:55:08.351809+02:00;39308,35180913415;10
1;SYN2-031-A:P0001;SYN2-031-A;LYBE;EXPO;2026-07-31T10:57:32.639628+02:00;39452,639627774035;10
1;SYN2-276-D:P0002;SYN2-276-D;BW;LYBE;2026-07-31T10:59:45.549908+02:00;39585,549908335284;10
1;SYN2-031-A:P0002;SYN2-031-A;LYBE;JUG;2026-07-31T10:59:59.073122+02:00;39599,073122443195;10
1;SYN2-031-A:P0003;SYN2-031-A;LYBE;BW;2026-07-31T11:02:56.354071+02:00;39776,35407061154;11
1;SYN2-286-D:P0001;SYN2-286-D;LYBV;LYBE;2026-07-31T11:03:04.121934+02:00;39784,121934181836;11
1;SYN2-268-D:P0001;SYN2-268-D;EXPO;LYBE;2026-07-31T11:03:38.297594+02:00;39818,29759372917;11
1;SYN2-033-A:P0001;SYN2-033-A;LYBE;BW;2026-07-31T11:04:20.386930+02:00;39860,3869302283;11
1;SYN2-033-A:P0002;SYN2-033-A;LYBE;EXPO;2026-07-31T11:08:39.255961+02:00;40119,2559614849;11
1;SYN2-160-A:P0001;SYN2-160-A;LYBE;BW;2026-07-31T11:10:36.996617+02:00;40236,99661748845;11
1;SYN2-034-A:P0001;SYN2-034-A;LYBE;LYBV;2026-07-31T11:11:19.412549+02:00;40279,41254870017;11
1;SYN2-161-A:P0001;SYN2-161-A;LYBE;JUG;2026-07-31T11:18:15.094473+02:00;40695,0944729708;11
1;SYN2-160-A:P0002;SYN2-160-A;LYBE;EXPO;2026-07-31T11:18:37.745493+02:00;40717,74549335208;11
1;SYN2-361-D:P0001;SYN2-361-D;BW;LYBE;2026-07-31T11:18:50.614492+02:00;40730,614492476954;11
1;SYN2-036-A:P0001;SYN2-036-A;LYBE;JUG;2026-07-31T11:19:22.204271+02:00;40762,204271290444;11
1;SYN2-037-A:P0002;SYN2-037-A;LYBE;LYBV;2026-07-31T11:24:25.353760+02:00;41065,35375988457;11
1;SYN2-037-A:P0001;SYN2-037-A;LYBE;DOR;2026-07-31T11:24:50.386580+02:00;41090,3865796443;11
1;SYN2-043-A:P0001;SYN2-043-A;LYBE;LYBV;2026-07-31T11:32:59.644646+02:00;41579,644645672226;11
1;SYN2-162-A:P0001;SYN2-162-A;LYBE;BW;2026-07-31T11:33:47.874470+02:00;41627,874469990966;11
1;SYN2-037-A:P0003;SYN2-037-A;LYBE;DOR;2026-07-31T11:42:35.042554+02:00;42155,04255394638;11
1;SYN2-163-A:P0001;SYN2-163-A;LYBE;BW;2026-07-31T11:42:37.872581+02:00;42157,87258100324;11
1;SYN2-045-A:P0001;SYN2-045-A;LYBE;BW;2026-07-31T11:43:00.692932+02:00;42180,6929316628;11
1;SYN2-164-A:P0001;SYN2-164-A;LYBE;EXPO;2026-07-31T11:44:15.118601+02:00;42255,118600744354;11
1;SYN2-286-D:P0002;SYN2-286-D;LYBV;LYBE;2026-07-31T11:51:34.943956+02:00;42694,94395632018;11
1;SYN2-047-A:P0001;SYN2-047-A;LYBE;DOR;2026-07-31T11:52:18.743548+02:00;42738,74354829694;11
1;SYN2-041-A:P0001;SYN2-041-A;LYBE;BW;2026-07-31T11:54:09.705429+02:00;42849,705429025074;11
1;SYN2-046-A:P0001;SYN2-046-A;LYBE;BW;2026-07-31T11:54:15.024327+02:00;42855,02432728561;11
1;SYN2-048-A:P0002;SYN2-048-A;LYBE;DOR;2026-07-31T11:57:27.969471+02:00;43047,96947061337;11
1;SYN2-048-A:P0001;SYN2-048-A;LYBE;DOR;2026-07-31T11:57:33.613356+02:00;43053,61335618655;11
1;SYN2-050-A:P0001;SYN2-050-A;LYBE;BW;2026-07-31T12:04:32.398189+02:00;43472,39818858472;12
1;SYN2-291-D:P0002;SYN2-291-D;JUG;LYBE;2026-07-31T12:10:09.137018+02:00;43809,13701839535;12
1;SYN2-054-A:P0001;SYN2-054-A;LYBE;DOR;2026-07-31T12:13:56.613247+02:00;44036,613246605826;12
1;SYN2-053-A:P0001;SYN2-053-A;LYBE;JUG;2026-07-31T12:23:25.380266+02:00;44605,380266477965;12
1;SYN2-290-D:P0001;SYN2-290-D;LYBV;LYBE;2026-07-31T12:24:29.803936+02:00;44669,80393560377;12
1;SYN2-058-A:P0001;SYN2-058-A;LYBE;BW;2026-07-31T12:35:34.326748+02:00;45334,32674786566;12
1;SYN2-291-D:P0001;SYN2-291-D;BW;LYBE;2026-07-31T12:49:14.270156+02:00;46154,27015562746;12
1;SYN2-052-A:P0001;SYN2-052-A;LYBE;BW;2026-07-31T12:59:05.567952+02:00;46745,56795234651;12
1;SYN2-166-A:P0001;SYN2-166-A;LYBE;DOR;2026-07-31T12:59:18.296962+02:00;46758,296961670974;12
1;SYN2-065-A:P0001;SYN2-065-A;LYBE;JUG;2026-07-31T13:00:47.605496+02:00;46847,60549599241;13
1;SYN2-065-A:P0002;SYN2-065-A;LYBE;LYBV;2026-07-31T13:05:33.059169+02:00;47133,05916909178;13
1;SYN2-367-D:P0002;SYN2-367-D;BW;LYBE;2026-07-31T13:08:21.153769+02:00;47301,153769267185;13
1;SYN2-069-A:P0001;SYN2-069-A;LYBE;BW;2026-07-31T13:12:11.669021+02:00;47531,66902111498;13
1;SYN2-168-A:P0001;SYN2-168-A;LYBE;JUG;2026-07-31T13:17:20.490494+02:00;47840,49049350917;13
1;SYN2-367-D:P0001;SYN2-367-D;BW;LYBE;2026-07-31T13:17:35.895319+02:00;47855,89531905467;13
1;SYN2-066-A:P0001;SYN2-066-A;LYBE;JUG;2026-07-31T13:19:56.768258+02:00;47996,76825815561;13
1;SYN2-070-A:P0001;SYN2-070-A;LYBE;BW;2026-07-31T13:30:16.130371+02:00;48616,130371121886;13
1;SYN2-071-A:P0002;SYN2-071-A;LYBE;DOR;2026-07-31T13:37:51.554088+02:00;49071,55408829247;13
1;SYN2-169-A:P0001;SYN2-169-A;LYBE;LYBV;2026-07-31T13:38:17.583171+02:00;49097,58317143745;13
1;SYN2-300-D:P0003;SYN2-300-D;JUG;LYBE;2026-07-31T13:39:09.790575+02:00;49149,79057519288;13
1;SYN2-300-D:P0001;SYN2-300-D;BW;LYBE;2026-07-31T13:46:33.990617+02:00;49593,990616869174;13
1;SYN2-299-D:P0001;SYN2-299-D;BW;LYBE;2026-07-31T13:47:56.348479+02:00;49676,34847888427;13
1;SYN2-071-A:P0001;SYN2-071-A;LYBE;JUG;2026-07-31T13:53:58.993216+02:00;50038,99321625003;13
1;SYN2-293-D:P0001;SYN2-293-D;DOR;LYBE;2026-07-31T13:57:49.307123+02:00;50269,307122918435;13
1;SYN2-294-D:P0002;SYN2-294-D;BW;LYBE;2026-07-31T13:59:01.484708+02:00;50341,48470800391;13
1;SYN2-303-D:P0001;SYN2-303-D;LYBV;LYBE;2026-07-31T14:04:22.385443+02:00;50662,38544333992;14
1;SYN2-294-D:P0003;SYN2-294-D;JUG;LYBE;2026-07-31T14:07:48.879842+02:00;50868,879841879505;14
1;SYN2-294-D:P0001;SYN2-294-D;BW;LYBE;2026-07-31T14:10:57.420651+02:00;51057,42065098793;14
1;SYN2-295-D:P0001;SYN2-295-D;JUG;LYBE;2026-07-31T14:13:38.105588+02:00;51218,10558776272;14
1;SYN2-300-D:P0002;SYN2-300-D;LYBV;LYBE;2026-07-31T14:16:15.510894+02:00;51375,5108939951;14
1;SYN2-073-A:P0001;SYN2-073-A;LYBE;DOR;2026-07-31T14:23:20.089715+02:00;51800,089715013106;14
1;SYN2-308-D:P0001;SYN2-308-D;BW;LYBE;2026-07-31T14:56:41.698016+02:00;53801,69801594381;14
1;SYN2-324-D:P0001;SYN2-324-D;LYBV;LYBE;2026-07-31T15:02:14.320724+02:00;54134,32072435531;15
1;SYN2-326-D:P0001;SYN2-326-D;LYBV;LYBE;2026-07-31T15:11:15.522118+02:00;54675,52211769849;15
1;SYN2-301-D:P0001;SYN2-301-D;DOR;LYBE;2026-07-31T15:14:25.099826+02:00;54865,099825708356;15
1;SYN2-305-D:P0001;SYN2-305-D;DOR;LYBE;2026-07-31T15:18:04.326104+02:00;55084,326103521;15
1;SYN2-319-D:P0001;SYN2-319-D;BW;LYBE;2026-07-31T15:21:35.172064+02:00;55295,17206431417;15
1;SYN2-317-D:P0001;SYN2-317-D;JUG;LYBE;2026-07-31T15:27:12.535222+02:00;55632,53522227984;15
1;SYN2-075-A:P0001;SYN2-075-A;LYBE;BW;2026-07-31T15:28:29.927772+02:00;55709,927771648814;15
1;SYN2-075-A:P0003;SYN2-075-A;LYBE;BW;2026-07-31T15:28:41.634781+02:00;55721,63478054603;15
1;SYN2-310-D:P0001;SYN2-310-D;BW;LYBE;2026-07-31T15:35:38.311647+02:00;56138,31164700396;15
1;SYN2-322-D:P0001;SYN2-322-D;LYBV;LYBE;2026-07-31T15:38:03.914916+02:00;56283,91491629288;15
1;SYN2-075-A:P0002;SYN2-075-A;LYBE;BW;2026-07-31T15:43:26.161602+02:00;56606,16160234108;15
1;SYN2-079-A:P0001;SYN2-079-A;LYBE;BW;2026-07-31T16:01:33.466342+02:00;57693,466341805244;16
1;SYN2-326-D:P0002;SYN2-326-D;JUG;LYBE;2026-07-31T16:14:16.464351+02:00;58456,46435091021;16
1;SYN2-328-D:P0001;SYN2-328-D;LYBV;LYBE;2026-07-31T16:17:19.468850+02:00;58639,46884968134;16
1;SYN2-327-D:P0001;SYN2-327-D;DOR;LYBE;2026-07-31T16:18:19.843831+02:00;58699,843831469225;16
1;SYN2-375-D:P0001;SYN2-375-D;BW;LYBE;2026-07-31T16:21:51.520157+02:00;58911,52015708043;16
1;SYN2-328-D:P0002;SYN2-328-D;LYBV;LYBE;2026-07-31T16:26:53.680151+02:00;59213,680150901244;16
1;SYN2-085-A:P0001;SYN2-085-A;LYBE;BW;2026-07-31T16:48:52.523722+02:00;60532,52372209914;16
1;SYN2-091-A:P0001;SYN2-091-A;LYBE;BW;2026-07-31T16:51:19.767742+02:00;60679,76774160635;16
1;SYN2-096-A:P0001;SYN2-096-A;LYBE;LYBV;2026-07-31T16:52:38.049827+02:00;60758,04982723885;16
1;SYN2-096-A:P0002;SYN2-096-A;LYBE;BW;2026-07-31T16:56:16.873755+02:00;60976,873754802495;16
1;SYN2-087-A:P0001;SYN2-087-A;LYBE;BW;2026-07-31T16:59:24.561532+02:00;61164,56153201922;16
1;SYN2-097-A:P0001;SYN2-097-A;LYBE;LYBV;2026-07-31T17:00:46.282497+02:00;61246,282496645945;17
1;SYN2-106-A:P0001;SYN2-106-A;LYBE;BW;2026-07-31T17:06:12.291237+02:00;61572,29123681237;17
1;SYN2-329-D:P0001;SYN2-329-D;DOR;LYBE;2026-07-31T17:11:44.050724+02:00;61904,050724332155;17
1;SYN2-105-A:P0001;SYN2-105-A;LYBE;LYBV;2026-07-31T17:19:33.871002+02:00;62373,87100156278;17
1;SYN2-333-D:P0001;SYN2-333-D;LYBV;LYBE;2026-07-31T17:19:41.630916+02:00;62381,63091570119;17
1;SYN2-109-A:P0001;SYN2-109-A;LYBE;JUG;2026-07-31T17:39:23.041867+02:00;63563,04186739216;17
1;SYN2-111-A:P0001;SYN2-111-A;LYBE;JUG;2026-07-31T17:47:20.268534+02:00;64040,26853351937;17
1;SYN2-110-A:P0001;SYN2-110-A;LYBE;LYBV;2026-07-31T17:52:18.997676+02:00;64338,99767623288;17
1;SYN2-333-D:P0002;SYN2-333-D;JUG;LYBE;2026-07-31T18:15:08.126513+02:00;65708,12651290331;18
1;SYN2-330-D:P0001;SYN2-330-D;BW;LYBE;2026-07-31T18:17:02.423717+02:00;65822,42371652849;18
1;SYN2-332-D:P0001;SYN2-332-D;BW;LYBE;2026-07-31T18:18:30.572051+02:00;65910,57205051741;18
1;SYN2-112-A:P0002;SYN2-112-A;LYBE;LYBV;2026-07-31T18:22:15.752296+02:00;66135,75229621665;18
1;SYN2-335-D:P0001;SYN2-335-D;BW;LYBE;2026-07-31T18:24:00.110301+02:00;66240,1103010612;18
1;SYN2-112-A:P0001;SYN2-112-A;LYBE;JUG;2026-07-31T18:34:28.331753+02:00;66868,331753458;18
1;SYN2-113-A:P0003;SYN2-113-A;LYBE;JUG;2026-07-31T18:34:39.799074+02:00;66879,79907423501;18
1;SYN2-113-A:P0004;SYN2-113-A;LYBE;LYBV;2026-07-31T18:36:27.694918+02:00;66987,69491750377;18
1;SYN2-178-A:P0001;SYN2-178-A;LYBE;DOR;2026-07-31T18:39:55.758013+02:00;67195,75801265058;18
1;SYN2-113-A:P0002;SYN2-113-A;LYBE;BW;2026-07-31T18:40:05.946796+02:00;67205,94679581649;18
1;SYN2-113-A:P0001;SYN2-113-A;LYBE;JUG;2026-07-31T18:41:13.386400+02:00;67273,38639987921;18
1;SYN2-113-A:P0005;SYN2-113-A;LYBE;JUG;2026-07-31T18:47:30.221997+02:00;67650,22199746499;18
1;SYN2-178-A:P0002;SYN2-178-A;LYBE;JUG;2026-07-31T18:55:15.756987+02:00;68115,756986869;18
1;SYN2-114-A:P0001;SYN2-114-A;LYBE;LYBV;2026-07-31T19:04:35.029324+02:00;68675,02932403152;19
1;SYN2-338-D:P0001;SYN2-338-D;LYBV;LYBE;2026-07-31T19:31:52.191446+02:00;70312,19144560437;19
1;SYN2-378-D:P0001;SYN2-378-D;LYBV;LYBE;2026-07-31T20:13:42.313215+02:00;72822,3132147912;20
1;SYN2-118-A:P0001;SYN2-118-A;LYBE;BW;2026-07-31T20:17:54.790427+02:00;73074,79042692418;20
1;SYN2-119-A:P0001;SYN2-119-A;LYBE;JUG;2026-07-31T20:19:27.692020+02:00;73167,6920201456;20
1;SYN2-120-A:P0002;SYN2-120-A;LYBE;DOR;2026-07-31T21:14:09.339319+02:00;76449,33931912016;21
1;SYN2-120-A:P0001;SYN2-120-A;LYBE;DOR;2026-07-31T21:17:33.126341+02:00;76653,12634063415;21
1;SYN2-340-D:P0002;SYN2-340-D;BW;LYBE;2026-07-31T21:27:15.632578+02:00;77235,63257846772;21
